entry_time,exit_time,direction,entry_price,exit_price,gross_pnl,net_pnl,exit_reason
2025-09-22 19:30:00+00:00,2025-09-22 19:45:00+00:00,SHORT,111992.38,112183.0582559543,-0.0017026002657885445,-0.0036026002657885445,SL
2025-09-25 13:15:00+00:00,2025-09-25 13:30:00+00:00,LONG,111617.01,111447.10638889551,-0.0015222017782458453,-0.003422201778245845,SL
2025-09-25 17:45:00+00:00,2025-09-25 18:00:00+00:00,SHORT,108833.63,109048.76228007337,-0.00197670775176167,-0.0038767077517616703,SL
2025-09-28 16:00:00+00:00,2025-09-28 16:15:00+00:00,LONG,110195.21,110123.23839937578,-0.0006531282133245479,-0.002553128213324548,SL
2025-09-28 20:30:00+00:00,2025-09-28 20:45:00+00:00,LONG,110943.66,110856.54695017163,-0.0007852007931627155,-0.0026852007931627156,SL
2025-09-28 22:00:00+00:00,2025-09-28 22:15:00+00:00,LONG,111459.99,111651.89104233851,0.0017217033873635223,-0.00017829661263647767,TP
2025-09-29 01:45:00+00:00,2025-09-29 02:15:00+00:00,SHORT,111855.3,111974.5957124351,-0.0010665181930144944,-0.0029665181930144946,SL
2025-09-29 13:30:00+00:00,2025-09-29 13:45:00+00:00,LONG,113300.0,113161.6639369383,-0.0012209714303768342,-0.003120971430376834,SL
2025-09-29 14:00:00+00:00,2025-09-29 14:15:00+00:00,LONG,113803.51,113624.21937569036,-0.0015754401978430787,-0.0034754401978430785,SL
2025-09-29 14:30:00+00:00,2025-09-29 15:00:00+00:00,LONG,114079.26,113892.13159799529,-0.001640336744862321,-0.003540336744862321,SL
2025-10-01 08:15:00+00:00,2025-10-01 08:30:00+00:00,LONG,115089.82,115401.169418144,0.0027052733086557015,0.0008052733086557015,TP
2025-10-01 08:45:00+00:00,2025-10-01 09:30:00+00:00,LONG,116111.28,116457.10926693659,0.002978429545661636,0.001078429545661636,TP
2025-10-01 14:00:00+00:00,2025-10-01 15:00:00+00:00,LONG,117184.14,117241.85,0.0004924727868464658,-0.0014075272131535343,Time_Exit
2025-10-02 00:00:00+00:00,2025-10-02 00:15:00+00:00,LONG,119153.8,118969.38292699466,-0.0015477229681751209,-0.003447722968175121,SL
2025-10-03 15:15:00+00:00,2025-10-03 15:30:00+00:00,LONG,121293.73,121640.04435451409,0.002855171116545694,0.0009551711165456942,TP
2025-10-03 15:45:00+00:00,2025-10-03 16:00:00+00:00,LONG,122258.05,122621.36233289601,0.00297168434222537,0.00107168434222537,TP
2025-10-03 16:15:00+00:00,2025-10-03 16:45:00+00:00,LONG,123659.82,123451.93454827003,-0.0016811075071108538,-0.003581107507110854,SL
2025-10-03 17:00:00+00:00,2025-10-03 17:15:00+00:00,LONG,122981.09,122734.40306858973,-0.0020058931939070145,-0.0039058931939070143,SL
2025-10-05 02:30:00+00:00,2025-10-05 02:45:00+00:00,LONG,123672.99,123554.33452434711,-0.0009594291821754538,-0.0028594291821754537,SL_Pessimistic
2025-10-05 04:45:00+00:00,2025-10-05 05:00:00+00:00,LONG,125172.81,125012.53949070424,-0.0012803939553307317,-0.0031803939553307317,SL
2025-10-05 09:30:00+00:00,2025-10-05 09:45:00+00:00,SHORT,122988.76,123174.3204802848,-0.0015087596645808137,-0.003408759664580814,SL
2025-10-06 18:45:00+00:00,2025-10-06 19:00:00+00:00,LONG,126011.18,125824.63044582625,-0.0014804206592918764,-0.0033804206592918766,SL
2025-10-07 14:00:00+00:00,2025-10-07 14:15:00+00:00,SHORT,122831.93,123031.13045811905,-0.0016217318910405124,-0.0035217318910405124,SL
2025-10-07 15:00:00+00:00,2025-10-07 15:15:00+00:00,SHORT,121951.08,122174.21227416396,-0.0018296867413061012,-0.003729686741306101,SL
2025-10-07 15:30:00+00:00,2025-10-07 16:15:00+00:00,SHORT,121683.26,121223.29774025899,0.00377999619455466,0.00187999619455466,TP
2025-10-09 12:30:00+00:00,2025-10-09 13:00:00+00:00,LONG,123548.79,123320.69585546492,-0.0018461867941812814,-0.0037461867941812814,SL
2025-10-09 16:45:00+00:00,2025-10-09 17:00:00+00:00,SHORT,119819.77,120060.02809222687,-0.0020051623553180584,-0.003905162355318058,SL
2025-10-10 15:15:00+00:00,2025-10-10 15:30:00+00:00,SHORT,119252.86,119489.22156887216,-0.0019820201282565635,-0.0038820201282565633,SL_Pessimistic
2025-10-10 16:45:00+00:00,2025-10-10 17:00:00+00:00,SHORT,118205.61,117682.39218023529,0.004426336616043142,0.0025263366160431424,TP
2025-10-10 19:00:00+00:00,2025-10-10 19:15:00+00:00,SHORT,116827.4,116341.06447285645,0.004162855007845275,0.002262855007845275,TP
2025-10-10 20:45:00+00:00,2025-10-10 21:00:00+00:00,SHORT,114266.82,114534.63204194362,-0.0023437428462927063,-0.004243742846292706,SL_Pessimistic
2025-10-10 21:15:00+00:00,2025-10-10 21:30:00+00:00,SHORT,108432.09,108840.57861519475,-0.0037672299334519663,-0.005667229933451966,SL
2025-10-10 21:45:00+00:00,2025-10-10 22:00:00+00:00,LONG,113451.86,112820.78499279844,-0.005562491502577087,-0.007462491502577087,SL
2025-10-10 22:15:00+00:00,2025-10-10 22:30:00+00:00,SHORT,112360.83,113048.06452467633,-0.006116317623110552,-0.008016317623110553,SL
2025-10-10 23:45:00+00:00,2025-10-11 00:45:00+00:00,SHORT,112774.5,112514.58,0.0023047763457164365,0.0004047763457164365,Time_Exit
2025-10-12 14:45:00+00:00,2025-10-12 15:00:00+00:00,LONG,112338.1,112114.4141928278,-0.001991183820735877,-0.003891183820735877,SL_Pessimistic
2025-10-12 16:00:00+00:00,2025-10-12 16:15:00+00:00,LONG,113900.01,113629.94672970824,-0.0023710557206426067,-0.0042710557206426065,SL
2025-10-16 09:30:00+00:00,2025-10-16 10:30:00+00:00,LONG,111230.0,111437.22,0.0018629866043333738,-3.701339566662622e-05,Time_Exit
2025-10-16 15:30:00+00:00,2025-10-16 15:45:00+00:00,SHORT,109240.7,108676.38081124112,0.005165832778066017,0.0032658327780660176,TP
2025-10-17 06:30:00+00:00,2025-10-17 07:00:00+00:00,SHORT,107020.0,106387.74854198088,0.0059077878716045605,0.004007787871604561,TP
2025-10-17 07:30:00+00:00,2025-10-17 08:00:00+00:00,SHORT,105759.73,105123.45843894605,0.006016198803211254,0.004116198803211254,TP
2025-10-17 10:15:00+00:00,2025-10-17 10:30:00+00:00,SHORT,104014.6,104332.0690767721,-0.0030521588005154032,-0.004952158800515403,SL
2025-10-19 09:15:00+00:00,2025-10-19 09:30:00+00:00,SHORT,106153.3,106251.82828945789,-0.0009281698209842272,-0.002828169820984227,SL
2025-10-19 09:45:00+00:00,2025-10-19 10:00:00+00:00,LONG,107401.47,107271.17677682638,-0.0012131418980915203,-0.0031131418980915202,SL
2025-10-19 11:00:00+00:00,2025-10-19 11:15:00+00:00,LONG,108102.51,107959.15260310972,-0.0013261245912817225,-0.0032261245912817227,SL
2025-10-20 03:45:00+00:00,2025-10-20 04:45:00+00:00,LONG,110145.44,110422.1,0.002511769892607479,0.0006117698926074789,Time_Exit
2025-10-21 04:00:00+00:00,2025-10-21 04:30:00+00:00,SHORT,108307.93,107950.14125121839,0.0033034400046386653,0.0014034400046386653,TP
2025-10-21 14:45:00+00:00,2025-10-21 15:00:00+00:00,LONG,112170.52,111902.15266992518,-0.0023924943030915755,-0.004292494303091575,SL_Pessimistic
2025-10-21 15:15:00+00:00,2025-10-21 16:15:00+00:00,LONG,112979.18,113695.22369257644,0.006337837578361355,0.004437837578361355,TP
2025-10-24 12:30:00+00:00,2025-10-24 12:45:00+00:00,LONG,111566.96,111366.83321738993,-0.001793781802516454,-0.003693781802516454,SL
2025-10-24 14:15:00+00:00,2025-10-24 14:45:00+00:00,SHORT,110000.43,110208.68050289014,-0.001893178989301683,-0.003793178989301683,SL
2025-10-26 09:15:00+00:00,2025-10-26 09:30:00+00:00,LONG,112667.24,112579.76763763781,-0.0007763779636582701,-0.00267637796365827,SL
2025-10-26 11:30:00+00:00,2025-10-26 11:45:00+00:00,LONG,113324.21,113188.06241307099,-0.001201398950224451,-0.003101398950224451,SL
2025-10-26 12:00:00+00:00,2025-10-26 12:15:00+00:00,LONG,113728.0,113577.88942579042,-0.0013199086786858329,-0.003219908678685833,SL
2025-10-26 22:00:00+00:00,2025-10-26 22:15:00+00:00,LONG,114616.64,114438.25572070072,-0.0015563558598409447,-0.0034563558598409445,SL
2025-10-27 06:45:00+00:00,2025-10-27 07:30:00+00:00,LONG,116053.49,115827.60318376102,-0.0019464026134757726,-0.0038464026134757724,SL
2025-10-28 20:00:00+00:00,2025-10-28 20:15:00+00:00,SHORT,112922.71,112456.52162354786,0.004128384595553437,0.002228384595553437,TP
2025-10-29 18:00:00+00:00,2025-10-29 18:15:00+00:00,SHORT,111214.0,111444.8696311703,-0.002075904393064679,-0.003975904393064679,SL
2025-10-29 18:30:00+00:00,2025-10-29 18:45:00+00:00,SHORT,109756.51,109991.55556730095,-0.002141518232503534,-0.004041518232503534,SL
2025-10-30 04:15:00+00:00,2025-10-30 04:30:00+00:00,SHORT,108390.02,108692.66111532273,-0.002792149270963541,-0.004692149270963541,SL
2025-10-30 13:30:00+00:00,2025-10-30 13:45:00+00:00,SHORT,107473.0,107852.03846381987,-0.0035268250055351005,-0.005426825005535101,SL
2025-10-31 14:45:00+00:00,2025-10-31 15:00:00+00:00,LONG,110790.14,110523.01131203368,-0.002411123300018611,-0.004311123300018611,SL
2025-11-02 04:30:00+00:00,2025-11-02 04:45:00+00:00,LONG,110435.01,110636.35080048868,0.0018231609748456383,-7.683902515436165e-05,TP
2025-11-02 07:45:00+00:00,2025-11-02 08:15:00+00:00,LONG,110895.53,110786.55268316406,-0.0009827025204346726,-0.002882702520434673,SL
2025-11-03 15:15:00+00:00,2025-11-03 15:30:00+00:00,SHORT,105992.64,106216.07514054095,-0.002108025052880599,-0.004008025052880599,SL_Pessimistic
2025-11-04 05:30:00+00:00,2025-11-04 05:45:00+00:00,SHORT,104944.32,104330.02259534017,0.005853555529826094,0.0039535555298260945,TP
2025-11-04 17:00:00+00:00,2025-11-04 17:30:00+00:00,SHORT,101339.92,101638.7445629448,-0.002948734940236844,-0.004848734940236844,SL
2025-11-04 18:30:00+00:00,2025-11-04 18:45:00+00:00,LONG,101266.0,100959.18519579289,-0.0030297908894111707,-0.0049297908894111704,SL
2025-11-06 16:30:00+00:00,2025-11-06 16:45:00+00:00,SHORT,100593.45,100823.14386386715,-0.0022833878733372432,-0.004183387873337243,SL
2025-11-09 14:15:00+00:00,2025-11-09 14:30:00+00:00,LONG,103876.45,103738.7335049414,-0.0013257720595823321,-0.003225772059582332,SL
2025-11-09 18:45:00+00:00,2025-11-09 19:00:00+00:00,LONG,104512.65,104330.03806940121,-0.001747271077699985,-0.003647271077699985,SL
2025-11-10 00:30:00+00:00,2025-11-10 00:45:00+00:00,LONG,106042.15,106481.57962562777,0.004143914713420785,0.0022439147134207856,TP
2025-11-10 14:45:00+00:00,2025-11-10 15:00:00+00:00,SHORT,104898.15,105116.7988201054,-0.002084391575117404,-0.003984391575117404,SL
2025-11-11 01:15:00+00:00,2025-11-11 01:30:00+00:00,LONG,106792.58,106576.2244791868,-0.0020259415102922133,-0.0039259415102922135,SL
2025-11-12 14:45:00+00:00,2025-11-12 15:00:00+00:00,SHORT,103990.4,104181.27939309114,-0.0018355482149424256,-0.003735548214942426,SL
2025-11-12 15:30:00+00:00,2025-11-12 15:45:00+00:00,SHORT,102780.99,102403.33120402464,0.0036744031749000173,0.0017744031749000173,TP
2025-11-12 16:00:00+00:00,2025-11-12 16:15:00+00:00,SHORT,101511.99,101718.52347711576,-0.0020345722423109865,-0.003934572242310986,SL
2025-11-13 14:30:00+00:00,2025-11-13 14:45:00+00:00,SHORT,101820.48,102108.63721113674,-0.002830051588214299,-0.004730051588214299,SL
2025-11-14 04:30:00+00:00,2025-11-14 04:45:00+00:00,SHORT,97579.56,97864.97265645138,-0.0029249225601282306,-0.004824922560128231,SL
2025-11-14 12:30:00+00:00,2025-11-14 12:45:00+00:00,SHORT,94881.12,95196.99522616975,-0.0033291683969345204,-0.00522916839693452,SL
2025-11-16 15:45:00+00:00,2025-11-16 16:00:00+00:00,SHORT,94573.46,94735.52883474478,-0.0017136819858845406,-0.0036136819858845403,SL
2025-11-16 17:30:00+00:00,2025-11-16 17:45:00+00:00,SHORT,94010.92,94185.79857836053,-0.0018601943089220612,-0.0037601943089220612,SL
2025-11-16 18:00:00+00:00,2025-11-16 18:15:00+00:00,LONG,95184.0,95000.0561818747,-0.001932507754720397,-0.003832507754720397,SL
2025-11-16 23:00:00+00:00,2025-11-16 23:15:00+00:00,SHORT,93818.94,94051.8510397529,-0.002482558849555327,-0.004382558849555327,SL
2025-11-17 14:30:00+00:00,2025-11-17 14:45:00+00:00,LONG,95145.38,94873.61591406292,-0.002856303542400983,-0.004756303542400983,SL
2025-11-19 15:45:00+00:00,2025-11-19 16:00:00+00:00,SHORT,89951.7,90202.76725682155,-0.0027911340955374085,-0.004691134095537408,SL
2025-11-20 16:00:00+00:00,2025-11-20 16:15:00+00:00,SHORT,88720.19,89008.55972887055,-0.0032503281256560015,-0.005150328125656001,SL
2025-11-20 17:00:00+00:00,2025-11-20 17:15:00+00:00,SHORT,87049.92,87356.26426395474,-0.00351917915553217,-0.00541917915553217,SL
2025-11-21 07:30:00+00:00,2025-11-21 08:00:00+00:00,SHORT,84373.38,83703.87916836681,0.007934977022767074,0.006034977022767074,TP
2025-11-21 12:15:00+00:00,2025-11-21 12:30:00+00:00,SHORT,80945.66,81291.85747440749,-0.004276912121137603,-0.006176912121137603,SL
2025-11-26 17:30:00+00:00,2025-11-26 18:00:00+00:00,LONG,89512.99,89984.47949351124,0.005267274543183495,0.0033672745431834955,TP
2025-11-27 02:45:00+00:00,2025-11-27 03:45:00+00:00,SHORT,91389.21,91091.68,0.0032556359771576246,0.0013556359771576246,Time_Exit
2025-11-28 13:45:00+00:00,2025-11-28 14:00:00+00:00,LONG,92377.01,92223.79917380537,-0.0016585384847877937,-0.0035585384847877937,SL
2025-11-28 14:30:00+00:00,2025-11-28 14:45:00+00:00,SHORT,92010.5,92182.94744894993,-0.0018742148879739397,-0.0037742148879739397,SL
2025-11-28 17:15:00+00:00,2025-11-28 17:45:00+00:00,SHORT,90480.01,90706.94857203186,-0.0025081625436587356,-0.004408162543658735,SL
2025-11-30 08:15:00+00:00,2025-11-30 08:30:00+00:00,LONG,91161.61,91063.73796774143,-0.0010736101771192093,-0.0029736101771192093,SL
2025-11-30 09:00:00+00:00,2025-11-30 09:15:00+00:00,LONG,91488.33,91388.54732794693,-0.001090660109907701,-0.002990660109907701,SL
2025-11-30 13:15:00+00:00,2025-11-30 13:30:00+00:00,LONG,91851.19,91739.44179484047,-0.001216622290462746,-0.003116622290462746,SL
2025-11-30 23:45:00+00:00,2025-12-01 00:00:00+00:00,SHORT,90360.0,90113.12460974453,0.0027321313662624445,0.0008321313662624445,TP
2025-12-01 00:15:00+00:00,2025-12-01 00:30:00+00:00,SHORT,88375.56,87996.99894967502,0.004283549098019602,0.0023835490980196024,TP
2025-12-01 00:45:00+00:00,2025-12-01 01:00:00+00:00,SHORT,87000.0,87203.14896617206,-0.0023350455881845427,-0.0042350455881845425,SL
2025-12-01 15:30:00+00:00,2025-12-01 15:45:00+00:00,SHORT,83939.9,84191.7501165656,-0.0030003623612323256,-0.004900362361232325,SL
2025-12-02 15:00:00+00:00,2025-12-02 15:15:00+00:00,LONG,90665.59,90364.51541043042,-0.0033207150537439035,-0.005220715053743903,SL
2025-12-03 14:00:00+00:00,2025-12-03 14:15:00+00:00,SHORT,92030.58,92309.46489512299,-0.0030303502935979366,-0.004930350293597937,SL
2025-12-05 15:00:00+00:00,2025-12-05 15:45:00+00:00,LONG,91037.59,90822.47462860435,-0.0023629291086862537,-0.004262929108686254,SL
2025-12-05 16:00:00+00:00,2025-12-05 16:15:00+00:00,SHORT,89362.56,88932.72592685062,0.004810001785416408,0.002910001785416408,TP
2025-12-05 16:30:00+00:00,2025-12-05 16:45:00+00:00,SHORT,88390.49,88629.1783162814,-0.0027003845807551255,-0.004600384580755125,SL
2025-12-07 13:15:00+00:00,2025-12-07 13:30:00+00:00,SHORT,88926.37,89031.08841585352,-0.001177585634649472,-0.0030775856346494717,SL
2025-12-07 14:15:00+00:00,2025-12-07 14:30:00+00:00,SHORT,87920.99,88033.4142554062,-0.0012786964228472968,-0.003178696422847297,SL
2025-12-07 15:00:00+00:00,2025-12-07 15:15:00+00:00,LONG,88868.8,88722.37899724771,-0.0016476086405160543,-0.003547608640516054,SL
2025-12-07 15:45:00+00:00,2025-12-07 16:00:00+00:00,LONG,89554.52,89393.73151315292,-0.0017954257009817757,-0.0036954257009817757,SL
2025-12-07 17:15:00+00:00,2025-12-07 17:30:00+00:00,LONG,90723.91,91091.29532163874,0.0040494873031677765,0.0021494873031677767,TP
2025-12-07 18:00:00+00:00,2025-12-07 18:30:00+00:00,LONG,91327.99,91734.69523478205,0.004453237553810641,0.0025532375538106413,TP
2025-12-07 22:00:00+00:00,2025-12-07 22:15:00+00:00,SHORT,89374.19,89590.2386010052,-0.002417348912535009,-0.004317348912535009,SL
2025-12-07 22:30:00+00:00,2025-12-07 22:45:00+00:00,LONG,90075.48,89838.89901314661,-0.0026264748947591884,-0.0045264748947591886,SL
2025-12-09 15:30:00+00:00,2025-12-09 15:45:00+00:00,LONG,92050.91,91863.01450440912,-0.002041212798340449,-0.003941212798340449,SL_Pessimistic
2025-12-09 16:00:00+00:00,2025-12-09 16:30:00+00:00,LONG,93442.26,93878.36151237521,0.004667069400667481,0.0027670694006674814,TP
2025-12-09 17:15:00+00:00,2025-12-09 17:45:00+00:00,SHORT,93757.64,93997.81857596517,-0.002561696049145098,-0.004461696049145098,SL
2025-12-10 19:00:00+00:00,2025-12-10 19:15:00+00:00,LONG,93001.71,92833.73465841587,-0.0018061532587319152,-0.0037061532587319155,SL
2025-12-10 20:00:00+00:00,2025-12-10 20:15:00+00:00,LONG,94252.99,94063.71344670422,-0.0020081755846237405,-0.003908175584623741,SL
2025-12-10 20:45:00+00:00,2025-12-10 21:00:00+00:00,SHORT,92453.89,91995.35190982964,0.004959640856326987,0.0030596408563269874,TP
2025-12-12 15:15:00+00:00,2025-12-12 15:30:00+00:00,SHORT,90842.7,90329.88940039458,0.0056450391677638585,0.0037450391677638587,TP
2025-12-12 15:45:00+00:00,2025-12-12 16:15:00+00:00,SHORT,89935.14,90211.76493215212,-0.003075827003239415,-0.004975827003239415,SL
2025-12-14 11:30:00+00:00,2025-12-14 11:45:00+00:00,SHORT,88877.66,88959.48289922034,-0.0009206239140447295,-0.0028206239140447296,SL
2025-12-14 22:30:00+00:00,2025-12-14 22:45:00+00:00,SHORT,88174.73,88308.72950425322,-0.0015197041630093406,-0.0034197041630093404,SL
2025-12-14 23:00:00+00:00,2025-12-14 23:15:00+00:00,SHORT,88059.15,88196.62263074162,-0.0015611396514913858,-0.003461139651491386,SL
2025-12-15 14:45:00+00:00,2025-12-15 15:00:00+00:00,SHORT,88050.01,87759.2880450462,0.003301782191209275,0.001401782191209275,TP
2025-12-15 15:15:00+00:00,2025-12-15 15:30:00+00:00,SHORT,86871.25,87066.3065244547,-0.0022453518794158405,-0.004145351879415841,SL
2025-12-15 16:30:00+00:00,2025-12-15 17:30:00+00:00,SHORT,86330.04,85919.73376735632,0.004752763147609772,0.002852763147609772,TP
2025-12-16 15:45:00+00:00,2025-12-16 16:00:00+00:00,LONG,87977.43,87772.38830233396,-0.002330617041962177,-0.004230617041962177,SL
2025-12-17 14:45:00+00:00,2025-12-17 15:00:00+00:00,LONG,89675.85,89486.4669593494,-0.00211186223103101,-0.00401186223103101,SL_Pessimistic
2025-12-17 15:30:00+00:00,2025-12-17 15:45:00+00:00,SHORT,88707.75,88112.04477571235,0.0067153684349749885,0.004815368434974989,TP
2025-12-17 16:15:00+00:00,2025-12-17 16:30:00+00:00,SHORT,86355.19,86696.36818331426,-0.00395087062299625,-0.005850870622996249,SL
2025-12-18 13:30:00+00:00,2025-12-18 14:00:00+00:00,LONG,88764.37,88391.64380468371,-0.00419905188665544,-0.0060990518866554395,SL
2025-12-18 14:30:00+00:00,2025-12-18 14:45:00+00:00,SHORT,87826.78,88219.59247259423,-0.004472581968668697,-0.006372581968668697,SL
2025-12-18 17:00:00+00:00,2025-12-18 17:15:00+00:00,SHORT,86381.18,85844.47719005897,0.0062131914606980785,0.004313191460698079,TP
2025-12-18 18:45:00+00:00,2025-12-18 19:15:00+00:00,SHORT,85970.0,85344.28113362077,0.007278339727570467,0.005378339727570468,TP
2025-12-18 19:30:00+00:00,2025-12-18 20:00:00+00:00,SHORT,84692.65,85004.61733422236,-0.0036835231182678627,-0.0055835231182678625,SL
2025-12-19 07:00:00+00:00,2025-12-19 07:30:00+00:00,LONG,88150.41,87778.23767555742,-0.004222014672904881,-0.0061220146729048805,SL
2025-12-19 15:15:00+00:00,2025-12-19 16:15:00+00:00,SHORT,88192.12,88418.12,-0.002562587224346121,-0.004462587224346121,Time_Exit
2025-12-21 13:30:00+00:00,2025-12-21 13:45:00+00:00,SHORT,87934.72,87764.99076010236,0.0019301732000470621,3.0173200047062124e-05,TP
2025-12-21 14:00:00+00:00,2025-12-21 14:45:00+00:00,LONG,87887.27,88069.83803476139,0.0020772978243764036,0.0001772978243764036,TP
2025-12-22 00:00:00+00:00,2025-12-22 00:15:00+00:00,LONG,89480.0,89365.16746352131,-0.0012833318783939088,-0.003183331878393909,SL
2025-12-22 01:00:00+00:00,2025-12-22 01:45:00+00:00,LONG,88970.33,88811.6550201611,-0.0017834594953048553,-0.0036834594953048553,SL
2025-12-22 02:00:00+00:00,2025-12-22 02:15:00+00:00,SHORT,88181.43,88347.58031763605,-0.0018841871540987323,-0.0037841871540987325,SL
2025-12-23 14:45:00+00:00,2025-12-23 15:00:00+00:00,SHORT,86874.0,87033.26234318099,-0.0018332567071965328,-0.003733256707196533,SL
2025-12-23 16:00:00+00:00,2025-12-23 16:45:00+00:00,LONG,87778.63,88099.27757294005,0.0036529115678843567,0.0017529115678843567,TP
2025-12-25 15:15:00+00:00,2025-12-25 15:30:00+00:00,LONG,88077.14,87975.36430513108,-0.001155529060876866,-0.003055529060876866,SL_Pessimistic
2025-12-25 23:30:00+00:00,2025-12-25 23:45:00+00:00,SHORT,87054.85,87155.6182334543,-0.0011575257835065072,-0.0030575257835065072,SL
2025-12-26 02:15:00+00:00,2025-12-26 02:30:00+00:00,LONG,89020.13,89302.87879399936,0.0031762343415962084,0.0012762343415962084,TP
2025-12-26 07:30:00+00:00,2025-12-26 07:45:00+00:00,SHORT,88772.78,88424.73824296505,0.003920590940544531,0.002020590940544531,TP
2025-12-26 14:30:00+00:00,2025-12-26 14:45:00+00:00,SHORT,88405.94,88033.15638828436,0.004216725841223342,0.0023167258412233422,TP
2025-12-26 15:00:00+00:00,2025-12-26 15:15:00+00:00,SHORT,86776.13,86993.81748498084,-0.002508610201686078,-0.004408610201686078,SL
2025-12-27 22:00:00+00:00,2025-12-27 22:15:00+00:00,LONG,87864.31,87822.0050510591,-0.0004814804661972791,-0.002381480466197279,SL_Pessimistic
2025-12-29 00:30:00+00:00,2025-12-29 00:45:00+00:00,LONG,88183.38,88318.88511317161,0.0015366287068107698,-0.0003633712931892302,TP
2025-12-29 01:30:00+00:00,2025-12-29 01:45:00+00:00,LONG,88304.04,88450.9145518564,0.0016632823578220217,-0.00023671764217797833,TP
2025-12-29 02:00:00+00:00,2025-12-29 02:15:00+00:00,LONG,89265.33,89183.39013140484,-0.0009179360967484249,-0.002817936096748425,SL
2025-12-29 03:00:00+00:00,2025-12-29 03:15:00+00:00,LONG,89495.5,89377.16433137834,-0.0013222527235632801,-0.00322225272356328,SL
2025-12-29 03:30:00+00:00,2025-12-29 03:45:00+00:00,LONG,89993.26,89870.07575559927,-0.0013688163358091458,-0.003268816335809146,SL
2025-12-29 09:30:00+00:00,2025-12-29 09:45:00+00:00,SHORT,88232.85,87954.56721577737,0.0031539589191853117,0.0012539589191853117,TP
